CustomerID,Age,Gender,City,ProductCategory,PurchaseAmount,PaymentMethod,PurchaseDate,Quantity
f60b486b-4102-4a9f-a7d4-08fd2ec829ee,28,Male,Mumbai,Electronics,37997.42,Credit Card,2025-02-02,7
9819cfe5-f164-4a6b-a04b-8c75632a7cd1,32,Other,Bengaluru,Clothing,27330.57,Debit Card,2024-05-22,3
796069ea-89de-4f6f-b5ff-67d840004acd,29,Other,Pune,Toys,6541.66,UPI,2025-07-25,1
d0a94a38-aa7d-4935-9a2f-c74ed388f52e,60,Female,Mumbai,Furniture,39184.04,Cash,2024-06-06,5
7bffa6d2-217d-4511-b78e-2f8564f21813,39,Female,Hyderabad,Automobile,36397.4,UPI,2025-02-18,2
17f23288-c677-4208-a321-85e89279d8f5,33,Female,Mumbai,Beauty,4988.64,Net Banking,2025-02-16,2
114ae62b-408b-4fc4-bb0c-d3d2d78a55ac,42,Male,Delhi,Groceries,22081.6,Credit Card,2025-06-20,1
a9a737fb-87cc-4053-a657-ce862d68e21e,56,Female,Surat,Home Appliances,47778.83,Debit Card,2025-05-06,7
8b4ce857-e867-4f0a-9c51-722ec3e7407c,36,Male,Surat,Toys,1957.76,Credit Card,2024-06-04,4
752b0c9c-a2b7-46a6-8ef5-fe9a0a87397d,60,Other,Hyderabad,Toys,38040.14,Debit Card,2025-01-24,9
bf68ec9b-dcbb-4249-ae34-e427d151814e,61,Female,Bengaluru,Books,36201.69,Debit Card,2024-05-15,6
ed42311d-526e-42ab-bd02-29e07fd468c4,63,Female,Delhi,Beauty,27849.93,Net Banking,2024-02-16,3
e5d55a4a-18ac-4a1a-876f-8672340899d3,22,Female,Bengaluru,Books,46903.55,Credit Card,2024-05-02,8
2baf6d37-921b-42a2-a388-39d79a1921d1,35,Other,Hyderabad,Furniture,32892.55,Credit Card,2024-08-17,9
13ea34c6-e33c-4605-936a-1fda70324351,41,Male,Kolkata,Clothing,25573.73,UPI,2024-04-12,7
249fe0ec-1d81-4e5b-83a8-8a0368c1fb4d,35,Male,Chennai,Electronics,34836.77,UPI,2024-10-03,7
e364ab9b-2247-4860-bcc7-43bfcd5a6a73,50,Other,Bengaluru,Groceries,19093.09,UPI,2024-06-07,8
4fcbcdf9-04fc-429f-8949-3a7b86b5e1b9,47,Other,Pune,Groceries,28354.08,Credit Card,2024-02-29,3
12156a2e-fabe-4809-a858-8a47aebde2e9,56,Female,Chennai,Toys,7967.46,Debit Card,2025-04-24,7
ad8821f8-9a55-4281-abb8-341f3055c7ed,27,Other,Chennai,Books,9057.43,Credit Card,2025-10-11,9
bf855153-29f6-42ca-91df-700172053c9b,27,Other,Chennai,Books,21077.54,Cash,2024-11-07,1
718eb51b-f57b-4bfc-b2f0-5e79c5129da1,22,Female,Surat,Groceries,4478.15,UPI,2024-01-27,1
4c0fe1e9-2089-43d7-8732-904a5a6e7d4e,59,Male,Delhi,Toys,22093.9,Cash,2025-10-12,2
c046553c-e599-4611-881d-7474ab06cc10,53,Female,Hyderabad,Books,19794.22,UPI,2024-06-22,1
cc0c64d2-cbfe-47a9-94c6-f0b377844e77,53,Female,Pune,Sports,12985.69,Net Banking,2024-11-13,8
435c9adf-cbe1-4f84-9963-53be8d7c5677,55,Other,Hyderabad,Toys,9881.62,UPI,2024-04-06,1
8a3e02ec-86de-4472-acaa-73b6c821a49a,41,Male,Surat,Books,13051.98,UPI,2024-05-31,2
dc76f934-9be2-4244-b17b-8d6e4bdf4a03,21,Other,Mumbai,Books,1564.53,Cash,2025-07-16,4
336a3b7d-9c3e-45f9-a3e6-622a9c5b935a,30,Other,Surat,Groceries,38047.76,Cash,2025-04-17,6
799add08-c286-4869-8b18-7af33ee57f77,41,Other,Surat,Groceries,10484.33,UPI,2024-05-27,2
0446dbb9-d034-4f21-8476-4e47705c60dc,34,Male,Mumbai,Sports,24216.9,Credit Card,2025-10-14,5
84bb9295-b607-4938-a40c-629e67395e46,28,Male,Kolkata,Electronics,8206.3,Net Banking,2025-08-01,7
023def2f-fcba-4ae5-9cae-9e8a16a2f892,44,Other,Mumbai,Sports,46585.02,Net Banking,2025-08-02,2
7a1008b4-c8a1-40a9-bd20-042b1af2e704,18,Other,Kolkata,Groceries,36221.09,Net Banking,2024-01-31,4
9f923208-41be-43db-9c44-01b0f982449e,51,Other,Delhi,Clothing,49361.98,Net Banking,2024-10-24,8
99e128ce-f238-4a0d-8eee-0bb1ca31a967,50,Other,Pune,Automobile,47190.47,UPI,2024-03-02,9
c52c8135-b777-4b30-b2ba-a042b7c2071f,36,Other,Pune,Sports,34081.5,Cash,2025-10-28,5
9abbf081-5538-4e48-aeb0-1f1a44a975c9,43,Other,Pune,Sports,14121.19,Cash,2025-01-19,2
bf8549fa-7a55-4a9e-ba3e-2c513cb94d38,64,Other,Delhi,Electronics,48742.06,Credit Card,2023-12-08,1
5b2132f2-8f6e-4dbf-8aed-565005252e48,20,Female,Delhi,Sports,41165.74,UPI,2025-08-26,4
16a2cf23-1027-4e42-9a5e-2f382e0cb0f0,55,Female,Pune,Furniture,31301.27,UPI,2025-07-13,2
d649ab47-d0e7-47e8-82c4-310459d0ae62,37,Other,Surat,Toys,957.85,Credit Card,2024-01-13,8
b10af072-1038-45e6-b66e-61cca5745056,29,Other,Surat,Furniture,29038.24,Credit Card,2025-06-16,8
1910be91-b64b-4415-aca7-87068525fb12,32,Male,Mumbai,Groceries,17155.43,Net Banking,2023-12-31,4
43a79df5-bc38-4d5b-8011-5e380d048e2b,20,Other,Pune,Beauty,20478.34,Cash,2025-06-18,4
2c6eb897-13fb-44cf-8c5f-da0ca970d768,30,Male,Kolkata,Clothing,1147.88,UPI,2025-03-13,9
47aaad1b-5bd1-4d91-ba66-cc6cccec85ec,60,Male,Delhi,Toys,15692.31,Net Banking,2024-06-10,9
1f41e47f-9044-4df9-96d9-23b7cd100316,57,Female,Delhi,Electronics,30077.75,Net Banking,2024-06-11,6
c06c30ce-d7e5-4dd8-bd1b-992db2952ef7,28,Male,Surat,Toys,23133.83,Credit Card,2025-01-17,4
edb5973c-4899-444b-a5f3-7da07e8e33fa,32,Male,Delhi,Toys,27635.3,Cash,2024-07-12,7
598526cc-6372-4929-85f3-521b16d057b7,49,Male,Chennai,Automobile,21016.8,Cash,2025-07-05,2
541315ae-74b7-467b-8095-7a579ba2a43d,50,Other,Hyderabad,Groceries,1290.61,Credit Card,2025-06-03,7
016a8db4-d8b5-483a-8859-26603ce2966f,45,Other,Delhi,Books,4369.83,Net Banking,2024-10-20,1
9910a70e-770e-4543-a8c3-df55dce8aebf,46,Male,Hyderabad,Electronics,8608.15,Net Banking,2025-09-22,1
fb6f9e1f-e1ed-4673-9e7f-13d5c68ff7df,47,Other,Hyderabad,Clothing,35909.74,Debit Card,2024-07-17,9
b0bad44e-09f0-4dab-844a-aa8ddcd99d0d,61,Female,Mumbai,Home Appliances,2076.1,Cash,2023-12-16,3
cc999814-520a-4473-96c9-8ec37494e1e1,29,Female,Kolkata,Electronics,34327.72,UPI,2025-07-21,6
bde5f250-e492-47ca-a8e2-9c5706605936,31,Female,Pune,Books,6313.59,Debit Card,2024-07-13,7
6c6574de-e544-4700-9883-528c0de2afa5,48,Other,Pune,Groceries,46369.39,Cash,2024-08-15,7
87a5950b-cac9-47c0-b5bd-19ad888afab9,46,Other,Surat,Books,634.48,Net Banking,2024-05-26,3
f6d98cc9-e8ca-42ed-bd81-4fad01e41c23,63,Female,Pune,Furniture,4238.4,Cash,2025-07-07,8
eb116e71-90cd-413b-ab28-3b3831dbdef5,58,Male,Surat,Clothing,6190.22,Cash,2024-11-14,8
3103da54-d590-4f78-a3a3-4b85522490e9,50,Other,Delhi,Groceries,43906.09,Debit Card,2024-03-25,4
efa67d3f-1963-4d2f-8b2a-e3028c227b4c,42,Female,Pune,Home Appliances,33357.87,Debit Card,2024-10-20,2
d785075e-7c20-428a-b82e-fbaca4d5ceee,27,Male,Hyderabad,Beauty,38129.32,Net Banking,2025-11-12,4
27ac239e-e60a-44fe-a61f-b9e24fc02da9,57,Male,Hyderabad,Home Appliances,38856.1,Debit Card,2025-01-28,8
69e790be-8c07-4a0f-8ad7-976c8bfe418a,29,Female,Mumbai,Books,42979.43,Credit Card,2024-09-01,1
ecd1066d-9f3a-406c-8ade-614838cda22d,50,Male,Bengaluru,Furniture,11517.14,Debit Card,2024-11-07,5
fcea8b78-b334-4b9d-8b1e-47950ed450df,31,Male,Chennai,Electronics,984.02,Net Banking,2025-06-18,5
d3b47599-746c-409f-a5ea-0b894026b3da,50,Female,Kolkata,Beauty,36744.91,Credit Card,2025-06-13,3
9f407001-15e9-49ee-a37e-55843077383e,63,Other,Surat,Automobile,46047.63,Debit Card,2025-07-22,7
73ba7fd9-11b4-4281-9a31-763eeadd538d,58,Other,Kolkata,Automobile,15109.99,Credit Card,2025-09-13,3
553b20f2-ea8d-4a1b-a4d4-f336b8db5f28,38,Female,Delhi,Automobile,28154.51,Credit Card,2023-12-15,5
57ea9c71-d615-486e-b59a-da1157e244c8,27,Female,Mumbai,Sports,739.18,Debit Card,2023-12-22,6
5861f20c-5811-4b73-8bbc-c5485d94abad,41,Other,Delhi,Beauty,12694.63,Cash,2024-05-10,6
c4a7f71b-a00d-44de-ad73-55d5eb801cd9,33,Male,Delhi,Furniture,24412.09,Credit Card,2024-06-24,9
b11bd3be-dd4a-4c9b-9902-520a01ce96ee,53,Female,Chennai,Clothing,15326.6,Cash,2024-09-22,8
3a1c2784-6798-4158-9d0d-6bb56611c89a,46,Female,Chennai,Clothing,8152.69,UPI,2025-04-27,9
65984507-109f-40f7-9133-92af466bdeb8,32,Male,Kolkata,Automobile,20631.32,UPI,2024-12-28,5
326662c7-5327-47f3-a38c-6de67044402a,55,Male,Hyderabad,Furniture,29276.69,Cash,2024-05-11,9
bb631e58-71f1-4392-bc14-e6243d7fe01e,29,Female,Delhi,Clothing,17933.41,Debit Card,2025-10-19,8
88e85173-8ef0-465d-957e-7076b2785986,30,Male,Kolkata,Sports,48054.19,Credit Card,2025-01-20,1
0047fbca-48d8-4664-b01d-28cde67e822c,60,Other,Surat,Automobile,21222.06,Debit Card,2024-10-08,8
deab0151-184f-4c46-846d-54827aef160f,22,Female,Pune,Toys,42888.35,Debit Card,2025-08-11,3
37386ada-46dc-4dae-9b0b-ed12983cd6f8,22,Other,Hyderabad,Books,28208.73,Cash,2025-02-01,4
405e368f-193b-4969-ac4e-44ef77a26e69,64,Female,Kolkata,Electronics,1599.12,Net Banking,2023-12-17,8
cbf7da30-accd-4bea-8b48-33491ae9414b,30,Other,Delhi,Furniture,21177.5,Debit Card,2025-10-07,8
8b4e330e-491c-4160-a4f7-b390b553c193,38,Male,Hyderabad,Clothing,45644.42,Net Banking,2025-04-05,7
81c832bf-e8d4-40ea-85a9-6ac28cca2750,60,Other,Delhi,Electronics,33186.77,Cash,2025-10-22,9
beffbc3f-d15c-463d-b829-beac12d08eae,42,Female,Pune,Home Appliances,46729.61,Cash,2023-12-10,7
e5fec130-b889-448b-94cf-66584a148ef0,24,Other,Bengaluru,Automobile,613.36,UPI,2025-01-24,8
e32c15d3-29fc-425a-8bda-4840aa7e0342,62,Female,Pune,Furniture,37126.65,Credit Card,2024-12-29,6
f4bfa5b4-e69d-4539-813f-656721960c7f,33,Female,Pune,Toys,5893.7,Net Banking,2025-09-24,7
11f4cb3e-dbd2-4970-8ef4-ab607e3298ec,40,Other,Hyderabad,Electronics,3834.93,Cash,2025-02-21,9
ea9d92b7-7a9e-4aea-988a-3d221190d293,51,Female,Delhi,Clothing,8917.96,UPI,2024-12-09,7
9aecf755-b501-469f-99a7-5fea991e5f49,55,Other,Kolkata,Groceries,40853.03,Cash,2024-01-14,8
ff1284f0-ad9b-4f03-8a05-61726c2839f0,28,Male,Delhi,Electronics,48732.81,Credit Card,2025-02-27,2
3246cafe-39e3-494b-8720-9cce55b853cc,62,Male,Bengaluru,Books,27984.77,UPI,2024-12-01,7
7bc48c5d-6224-4415-9cb8-e40aed24eb30,63,Female,Delhi,Toys,37996.13,Cash,2025-04-29,2
4723172f-cb83-4fb5-a03d-0595847b0519,20,Female,Delhi,Beauty,7306.15,Cash,2024-07-03,7
625180c6-5b8e-4c97-846f-07fc447b886b,34,Male,Surat,Groceries,1767.84,Net Banking,2023-12-04,3
1702ad65-accd-42ca-99e0-fc41d58ce2e3,50,Male,Hyderabad,Clothing,22882.91,Credit Card,2023-12-12,2
8808caf0-8061-4f48-a943-2c676a63870d,23,Female,Hyderabad,Beauty,32427.87,UPI,2023-11-22,6
6445afb2-73b9-4904-93a5-ea6008ddec45,43,Male,Mumbai,Beauty,23738.19,Debit Card,2024-01-14,6
effe9d62-348c-4739-a947-124610740fef,21,Female,Hyderabad,Electronics,47852.64,Cash,2024-09-24,1
bf680398-6cc0-4c47-afb9-69375499f95e,26,Male,Mumbai,Beauty,27735.75,UPI,2024-08-21,7
13ccbf4a-abe0-4839-8a33-309d93756885,55,Female,Mumbai,Automobile,14868.95,UPI,2025-05-06,1
83eb44c6-36b3-44ba-ab99-d6561a4f9d36,50,Male,Pune,Automobile,20107.48,Cash,2024-08-31,2
ee1cdc51-52a3-415c-bcd4-8f6ffa2d08e6,44,Female,Bengaluru,Groceries,8878.54,Credit Card,2025-11-08,2
b746e4fe-2c02-4461-89e9-69136cf6a00a,21,Female,Surat,Books,34540.58,Net Banking,2024-02-23,6
a74a90b8-de99-4ddf-a966-e6c961d9785a,35,Female,Hyderabad,Books,27800.15,Cash,2025-01-17,6
a728fb37-2e11-4268-9449-24041666aed7,39,Other,Kolkata,Home Appliances,13072.02,Net Banking,2024-12-29,5
f7d42fa3-bcc0-48ab-909e-0b00d93822ee,46,Male,Bengaluru,Beauty,48666.15,Cash,2025-10-23,7
abc562c7-d328-4eba-918f-8b26d60206f1,60,Other,Kolkata,Electronics,33787.78,UPI,2024-02-01,9
af3204be-4c04-48bf-b79b-44dcc0c152b1,58,Male,Surat,Furniture,7692.12,Credit Card,2025-06-08,4
42012971-b42d-4348-bc48-daba32ddf937,21,Other,Delhi,Sports,28140.88,Cash,2024-07-13,9
08539558-d2b9-434d-a518-debc56732aaf,34,Male,Pune,Electronics,37724.05,UPI,2024-08-10,2
5ccd373a-4b09-4f9e-9f74-d6cdc5dc7887,54,Male,Mumbai,Beauty,35147.14,Debit Card,2024-03-02,6
a08424bb-9dec-4283-b54e-d45dd21f4e1f,29,Other,Surat,Books,45173.69,Net Banking,2025-02-02,1
eab2abf8-ab8d-42ff-924b-720681a98822,23,Female,Chennai,Beauty,3971.18,UPI,2024-10-02,6
46cc2292-2b4c-4119-82e3-c081941615ba,39,Female,Delhi,Furniture,8040.89,Net Banking,2023-11-17,7
0389fc28-f135-496b-8d1c-af070828462b,46,Other,Kolkata,Groceries,37204.68,UPI,2024-01-05,7
be7d871a-9530-4b7e-86ec-7dc598f7b070,26,Female,Pune,Automobile,8536.65,Net Banking,2024-09-05,8
a42672bf-3ec6-442c-a372-17f805e149a9,58,Male,Hyderabad,Clothing,21261.57,Net Banking,2024-02-24,2
e9945f15-50d9-4d4a-8223-fc84b8319c54,40,Female,Kolkata,Home Appliances,33911.24,Credit Card,2024-10-18,8
36a78315-b3d2-4553-8eca-335feb5c7899,28,Female,Kolkata,Groceries,40930.68,Debit Card,2024-08-08,7
51feb964-3b9f-4fcc-9de5-05d013a3867d,36,Male,Chennai,Furniture,33792.55,Net Banking,2024-12-08,1
90521b8f-ebe2-4732-9669-70bd97ccb911,28,Other,Bengaluru,Beauty,37276.31,Debit Card,2024-06-14,1
b1a4325a-4653-4791-aa2e-eb8cb374f938,43,Female,Bengaluru,Books,25184.04,Net Banking,2025-03-05,6
1f515821-9a72-43f0-860c-012429f57e47,20,Male,Pune,Furniture,35203.21,UPI,2025-05-12,1
5608069d-7745-4958-9b01-90e4ceedfa89,43,Female,Hyderabad,Books,11481.98,Net Banking,2024-10-25,8
c60c7e37-7fb2-4cbf-9635-9926f2028387,49,Male,Delhi,Home Appliances,18848.43,UPI,2023-12-06,4
22642bea-8919-46f6-be47-97d2a6a96bf5,29,Male,Delhi,Beauty,30811.82,Net Banking,2023-12-23,9
38b24fe8-37db-4524-9858-f89d808c513a,26,Female,Delhi,Furniture,37457.35,UPI,2024-02-27,6
2f3b6056-f7cf-462e-8f71-fadbae965932,31,Other,Surat,Groceries,30723.8,UPI,2023-12-25,4
241a52fe-8b71-4616-a0ec-f9034f73c60c,34,Female,Kolkata,Furniture,39939.81,UPI,2024-05-11,1
cc97c095-7454-4197-a3fe-b14f0b65acf0,57,Male,Bengaluru,Home Appliances,32776.21,Debit Card,2025-03-09,6
f0a3eb81-8aba-481c-8e1d-0a614249ec7b,50,Male,Chennai,Toys,44636.19,Debit Card,2024-04-15,3
0429dfd6-e4c4-47ab-8e4a-a8aa058b007d,62,Male,Hyderabad,Home Appliances,18610.86,Credit Card,2025-06-28,8
9b4b2a0d-3697-4355-bbd6-bca4b3ced667,45,Male,Kolkata,Beauty,8536.44,Debit Card,2025-06-13,4
5bd4c27f-f1d6-451b-b28d-8a71276cd158,56,Male,Surat,Furniture,45171.23,Credit Card,2023-12-01,8
a036f135-eef3-449b-83f6-68d49f8b327a,30,Female,Mumbai,Sports,33902.09,Debit Card,2025-05-16,7
7223fe39-c927-43e8-b559-f39234d434cd,19,Male,Hyderabad,Automobile,15362.85,Debit Card,2023-11-16,7
86fc9c73-0d3b-481d-9bed-0aba9f71d5f8,61,Female,Kolkata,Groceries,2096.5,Debit Card,2025-03-24,3
acf3aa97-4bc0-4b5d-a920-1e665a970812,46,Other,Chennai,Clothing,12153.3,Debit Card,2025-04-01,5
fded4ae6-c24b-4e4b-9802-29bfb8ad432b,60,Male,Delhi,Automobile,20816.48,Cash,2024-05-04,6
41ac9eec-4d0c-49d8-8b8e-9cf479b2671d,42,Other,Bengaluru,Clothing,45860.96,Cash,2025-10-30,2
d727e992-85b9-46e7-b675-c09d184824fe,52,Other,Surat,Automobile,28831.52,Net Banking,2023-11-22,8
9e70154b-91ce-4c47-808a-7e2fcfd97d31,32,Other,Delhi,Sports,36111.03,Cash,2024-07-28,1
a21107e6-a4d4-414c-b3c1-287f55c5bf97,35,Other,Surat,Beauty,30116.8,Cash,2024-10-03,7
8eb34a1f-61c4-4153-a111-7ce8cf955f3f,59,Female,Kolkata,Automobile,34224.0,UPI,2024-11-27,6
17d38f5f-a5ce-4cdd-b14a-9204e721f307,58,Male,Kolkata,Automobile,18262.25,Credit Card,2024-08-13,1
f85a4b8e-3c38-4aaa-b372-f8e8c8ab1778,44,Other,Chennai,Clothing,20568.69,Net Banking,2024-09-11,9
f4ab2e98-b413-499e-82f7-c0bbaa74c607,53,Male,Mumbai,Home Appliances,40279.52,Cash,2025-05-24,8
dafef99f-864e-4a21-b57a-d5e1295b7d58,21,Other,Delhi,Groceries,10883.06,Credit Card,2024-01-12,8
7c85ea41-d8a3-4083-b45f-55022ad6a667,40,Male,Kolkata,Home Appliances,31194.47,Cash,2023-12-15,5
56bd4f5e-9f96-43b6-897a-b2edb9488605,64,Female,Kolkata,Sports,43179.42,Debit Card,2024-09-10,5
81281ea5-b198-4d4c-86cf-7917e2b3ddb8,57,Male,Kolkata,Sports,29970.76,Net Banking,2024-08-26,8
92397db4-d1d6-4b89-85b4-2a1875ec43d1,53,Female,Delhi,Books,31113.97,UPI,2023-12-27,1
497d957a-c595-4757-b507-fb4403c5a764,24,Female,Mumbai,Books,713.04,Net Banking,2025-03-06,6
a1b53023-3c9e-499b-9644-cf5ccdabc550,32,Female,Delhi,Groceries,10134.6,Debit Card,2023-12-04,6
ec85f6fe-6815-4f6b-9e9d-3c7ee1626b96,31,Female,Surat,Furniture,7774.81,Credit Card,2024-09-13,9
62f27146-3469-4c24-a346-89d5c8117a15,45,Male,Bengaluru,Electronics,17929.14,Cash,2024-10-26,7
1a9af148-77e9-4c0a-8136-9a5c7ef48ae5,37,Female,Mumbai,Toys,39390.7,UPI,2024-05-06,1
0ed1dd37-2ed1-4e83-a144-370e967ae27a,50,Other,Surat,Toys,1565.97,Debit Card,2025-04-24,2
47ade198-50eb-4bce-903a-2e3fcb52c894,64,Other,Pune,Electronics,23503.21,Credit Card,2023-12-01,6
35373ab9-06da-4979-8601-e8dbb1b96852,62,Female,Chennai,Furniture,9106.47,Cash,2024-11-26,5
d26ec1fd-73e7-44bc-9895-ce0d71c036f9,28,Male,Chennai,Groceries,461.31,Credit Card,2025-09-10,9
86fe163d-7d87-41c3-ae79-c02a2fe97c31,39,Other,Mumbai,Toys,40452.57,Cash,2024-05-04,7
169c6c38-3c39-4eff-bb64-7b509fd08840,26,Other,Hyderabad,Clothing,10523.39,Debit Card,2024-10-11,5
5584fa1e-812a-482b-a9f4-b7e8cbb8d82b,56,Female,Bengaluru,Home Appliances,5188.4,UPI,2024-11-20,4
cd645642-a030-4612-b28a-4f41badac7f1,22,Other,Mumbai,Clothing,13662.08,Debit Card,2025-06-25,1
461ccbbe-324c-490a-9235-73bfc9578573,44,Other,Mumbai,Sports,15491.85,Net Banking,2024-08-16,4
526e3d01-55cb-48b2-adef-8548493994a9,51,Other,Chennai,Toys,15924.72,Credit Card,2025-04-06,3
49a42444-e42a-43df-8908-80849b64a3a1,29,Other,Hyderabad,Books,43202.96,Debit Card,2025-08-13,7
32e7307c-e636-44da-a56c-dee0072b2eb5,58,Other,Mumbai,Electronics,41963.62,Debit Card,2025-02-03,8
df839d24-ff16-4d48-b399-6d61cbe60e9f,36,Male,Pune,Automobile,43684.34,Net Banking,2025-01-28,8
91a800e1-633a-461a-9b21-9ed3bf3d129d,51,Female,Kolkata,Sports,17618.74,UPI,2025-03-17,8
4ae0e3dd-5dd1-4f02-aee1-eb6d8ec343fa,54,Other,Delhi,Toys,7956.92,Cash,2025-03-15,5
a1d1f9a7-70d7-4f66-9c93-036d4b392400,18,Male,Hyderabad,Groceries,7918.69,Cash,2025-03-18,7
ee002e05-2914-4e5b-9443-2cef7cd90253,22,Male,Delhi,Books,36076.22,UPI,2025-05-23,5
e58741af-5b18-46b2-9116-3687d0731363,43,Male,Pune,Sports,30603.47,Debit Card,2024-02-07,2
147cc3b9-8cff-403b-a98b-252eb4383cad,61,Other,Mumbai,Home Appliances,41983.43,UPI,2024-07-24,5
f2d7be38-82f8-47b8-b9d3-b801a7634aa0,27,Other,Kolkata,Home Appliances,1569.7,Credit Card,2025-07-19,4
fe6f6399-5999-4ea7-98af-6253116c50d5,19,Male,Surat,Toys,34944.59,Credit Card,2024-11-13,3
80a17ab7-b098-4a22-a2b2-7acddcadef76,54,Other,Kolkata,Groceries,27399.06,Credit Card,2024-09-22,5
64cec68c-326f-4373-bde4-9bca8de178f2,31,Female,Delhi,Home Appliances,44318.45,Credit Card,2024-09-12,8
bd32771f-ed91-4d66-a2da-aa2396a7264a,24,Male,Pune,Beauty,28692.98,Net Banking,2025-08-11,6
92547a16-ab18-4aa2-b007-c5779c775a6f,52,Female,Bengaluru,Automobile,44916.35,Debit Card,2025-05-02,7
faa24f4e-5968-4231-b541-78e0e58de451,27,Male,Pune,Groceries,28372.07,UPI,2025-01-01,1
8d5311bf-f45d-4a6c-863e-20ce23cd3821,27,Male,Surat,Electronics,42290.58,Net Banking,2024-11-07,8
9279fdf9-9c23-4302-84ab-8976f5c4f8f3,62,Other,Surat,Furniture,25591.05,Cash,2025-08-03,1
ad492fca-86e9-4ffd-bcec-b48e07229786,64,Female,Mumbai,Toys,36437.32,Debit Card,2025-01-22,6
cc406b72-28bc-4e01-9524-d08150445f33,52,Female,Surat,Toys,3996.46,Cash,2023-11-15,8
eb0bcc1d-0fb2-46c1-a7e0-718f1f68f79a,63,Female,Hyderabad,Sports,21743.62,UPI,2025-06-24,5
04bedac2-20fd-487e-b7f8-8d56ebdbf632,58,Male,Bengaluru,Home Appliances,26554.93,UPI,2024-02-26,2
92eba5b2-2a57-4686-a14e-4b467d1ad800,46,Other,Surat,Toys,36441.26,Net Banking,2025-09-10,9
58ec8aaf-bbf7-405d-8296-612a445d3f16,62,Male,Delhi,Automobile,16240.92,Debit Card,2024-07-08,3
2b28eadf-579a-4b8f-b170-0ec66a99942d,39,Female,Pune,Sports,32452.42,Net Banking,2024-08-16,7
cc0e0a5b-1133-4a9e-a3f1-845eecf13a2f,40,Female,Delhi,Furniture,363.62,Net Banking,2024-04-14,1
6518346b-7e17-448e-aba5-f8991d65544f,63,Female,Bengaluru,Home Appliances,24055.79,Credit Card,2025-06-16,6
2301fe22-d25d-4dfa-9689-78577a7647b7,46,Female,Chennai,Books,1545.41,Credit Card,2025-10-27,8
5f766205-b521-4fa4-b037-836fe6338f40,33,Male,Bengaluru,Beauty,34155.14,Credit Card,2025-07-12,8
ce4e84d6-8bca-412b-9aab-cd8cb8fa3b69,36,Male,Surat,Books,5435.3,Credit Card,2024-10-13,8
750871e9-c4ab-4d12-80e6-a6a9dd97dcd9,56,Other,Delhi,Beauty,19434.69,Net Banking,2024-07-12,3
9ced841c-2a94-4a1a-820c-d788c7d6d096,27,Male,Hyderabad,Automobile,4190.62,Credit Card,2024-11-08,9
18c13ec0-12fa-4aca-8357-405f11f9e082,27,Male,Mumbai,Books,11750.87,UPI,2025-01-04,9
3e302961-8ddd-4758-9dff-633f0d9a333a,58,Female,Delhi,Toys,28497.08,Cash,2024-06-23,1
03d42825-412a-40df-9fdb-9093b3bcf04b,46,Female,Surat,Toys,31589.51,Debit Card,2025-08-30,8
d38e2647-ddb2-42d1-9b0d-0f274fba5428,61,Male,Pune,Electronics,23747.07,Debit Card,2025-10-25,9
e7de626d-0e8d-4173-8bf7-d1630197878f,45,Female,Surat,Groceries,41741.66,UPI,2025-10-31,9
169fe617-ef86-45b8-b7e1-6c611390cc54,50,Other,Delhi,Furniture,2674.64,Cash,2024-05-16,2
108c7cea-8b30-4bfc-ab0a-a051fa922a00,64,Other,Kolkata,Clothing,23467.68,Debit Card,2024-02-25,8
26cdaf89-57f2-4c90-a714-a361a2faf2fa,51,Male,Hyderabad,Home Appliances,31700.31,UPI,2025-07-19,8
49e0f116-8761-4914-adb3-346771b832d5,21,Male,Hyderabad,Books,13918.75,Debit Card,2024-01-09,3
da718ba4-3e2c-4109-ae59-971ab88d4afe,23,Male,Chennai,Automobile,35572.73,UPI,2025-10-25,1
bf09e530-476c-4381-bb37-f150c0f66f1e,46,Female,Mumbai,Toys,14045.05,UPI,2024-01-31,9
c750382a-5208-4bd6-ac57-fa644d3368b1,24,Female,Delhi,Toys,35588.16,Debit Card,2025-02-14,5
6b04babb-20b9-4bfb-be6d-afb224522772,64,Female,Hyderabad,Sports,36690.06,Cash,2024-11-16,5
2055ef29-e053-424c-af80-47ec1dc47bd8,59,Female,Delhi,Toys,11642.37,Net Banking,2024-04-29,1
1b1b3f07-6b3d-49be-bc83-1891baf087be,26,Male,Pune,Furniture,44445.1,Cash,2025-03-25,2
2920bcf2-5b18-403f-8de4-18b92d6d083f,25,Other,Pune,Automobile,8131.21,UPI,2024-05-10,8
b0b8bb9d-3f95-4b35-85bc-eed5cb4a6306,32,Male,Pune,Groceries,37810.96,Net Banking,2024-06-14,7
206586ec-0dd6-4b24-8728-671d2d0c436e,33,Male,Delhi,Groceries,49284.3,Debit Card,2025-01-19,3
bc365def-466c-4b15-9169-2bb70ec695b0,39,Male,Hyderabad,Automobile,28497.75,UPI,2023-11-24,7
9e3b3aeb-d231-4eb4-8705-ade8e6f702f9,41,Other,Pune,Automobile,17473.38,Debit Card,2025-08-25,4
558007b8-9f9f-4499-9355-3b27f38af64f,45,Other,Pune,Toys,6809.37,Net Banking,2025-01-14,4
33fdcdfe-680b-4c6f-bd6e-18059c1feb02,21,Other,Surat,Groceries,46374.57,Debit Card,2024-07-19,2
